name;offset;size;description;bitfield
..rdirc;12460;4;;1
..rtlpcrcec;12464;4;;1
..nrtlpc;12468;4;;1
..lwcf;12472;2;;1
..scf;12474;2;;1
..ltf;12476;2;;1
...pciealc;12480;32;;0
.g3skposl;12480;9;;1
..acknakgh;12489;1;;1
..lpadllpgd;12490;1;;1
..clg3fe;12496;4;;1
..pdsp;12500;1;;1
..rtd3pdsp;12501;1;;1
..rrptlpc;12502;1;;1
..ssrrs;12503;1;;1
..ssrld;12504;1;;1
..blkdqdasd;12505;1;;1
..blkdqda;12506;1;;1
..blkpapc;12507;1;;1
..illrcld;12508;1;;1
..itlrcld;12509;1;;1
..dpchserm;12510;1;;1
..cssaif;12511;1;;1
...recdbug;12512;32;;0
.cree0;12512;4;;1
..cree1;12516;4;;1
..cree2;12520;4;;1
..cree3;12524;4;;1
..cree4;12528;4;;1
..cree5;12532;4;;1
..cree6;12536;4;;1
..cree7;12540;4;;1
...res;12544;16;;0
.cr;12544;1;;1
..mcr;12545;1;;1
..enr;12546;1;;1
..menr;12547;1;;1
..fuf;12548;1;;1
..nfemr;12549;1;;1
..femr;12550;1;;1
..aemn;12555;5;;1
...rppiosr;12560;24;;0
.curcs;12560;1;;1
..ccacs;12561;1;;1
..ccts;12562;1;;1
..iourcs;12568;1;;1
..iocacs;12569;1;;1
..iocts;12570;1;;1
..murcs;12576;1;;1
..mcacs;12577;1;;1
..mcts;12578;1;;1
...tlppl1;12584;32;;0
.dw1;12584;32;;1
...tlppl2;12616;32;;0
.dw2;12616;32;;1
...tlppl3;12648;32;;0
.dw3;12648;32;;1
...tlppl4;12680;32;;0
.dw4;12680;32;;1
...ues;12712;32;;0
.te;12712;1;;1
..dlpe;12716;1;;1
..sde;12717;1;;1
..pt;12724;1;;1
..fcpe;12725;1;;1
..ct;12726;1;;1
..ca;12727;1;;1
..uc;12728;1;;1
..ro;12729;1;;1
..mt;12730;1;;1
..ee;12731;1;;1
..ure;12732;1;;1
..avs;12733;1;;1
..uies;12734;1;;1
..mcbtlps;12735;1;;1
..aebs;12736;1;;1
..tlppbes;12737;1;;1
..ptlpebs;12738;1;;1
...pciests1;12744;32;;0
..pciests2;12776;32;;0
....port1.cfg.aecc;12808;16;;0
.fep;12808;5;;1
..egc;12813;1;;1
..ege;12814;1;;1
..ecc;12815;1;;1
..ece;12816;1;;1
..tlpplp;12819;1;;1
..ctphlc;12820;1;;1
...bwchgdbug;12824;32;;0
.lwcc;12824;8;;1
..lscc;12832;8;;1
..lwmc;12840;8;;1
..lsmc;12848;8;;1
...ces;12856;16;;0
.re;12856;1;;1
..bt;12862;1;;1
..bd;12863;1;;1
..rnr;12864;1;;1
..rtt;12868;1;;1
..anfes;12869;1;;1
..cies;12870;1;;1
..hlos;12871;1;;1
...dpcsr;12888;16;;0
.dpcts;12888;1;;1
..dpctr;12889;2;;1
..dpcis;12891;1;;1
..dpcrpb;12892;1;;1
..dpcte;12893;2;;1
..rppiofep;12896;5;;1
...esid;12904;32;;0
.ecsid;12904;16;;1
..efnfsid;12920;16;;1
...hl_dw1;12936;32;;0
.dw1;12936;32;;1
...hl_dw2;12968;32;;0
.dw2;12968;32;;1
...hl_dw3;13000;32;;0
.dw3;13000;32;;1
...hl_dw4;13032;32;;0
.dw4;13032;32;;1
...lnkdbug;13064;24;;0
.rrdnc;13064;4;;1
..rdirc;13068;4;;1
..rtlpcrcec;13072;4;;1
..nrtlpc;13076;4;;1
..lwcf;13080;2;;1
..scf;13082;2;;1
..ltf;13084;2;;1
...pciealc;13088;32;;0
.g3skposl;13088;9;;1
..acknakgh;13097;1;;1
..lpadllpgd;13098;1;;1
..clg3fe;13104;4;;1
..pdsp;13108;1;;1
..rtd3pdsp;13109;1;;1
..rrptlpc;13110;1;;1
..ssrrs;13111;1;;1
..ssrld;13112;1;;1
..blkdqdasd;13113;1;;1
..blkdqda;13114;1;;1
..blkpapc;13115;1;;1
..illrcld;13116;1;;1
..itlrcld;13117;1;;1
..dpchserm;13118;1;;1
..cssaif;13119;1;;1
...recdbug;13120;32;;0
.cree0;13120;4;;1
..cree1;13124;4;;1
..cree2;13128;4;;1
..cree3;13132;4;;1
..cree4;13136;4;;1
..cree5;13140;4;;1
..cree6;13144;4;;1
..cree7;13148;4;;1
...res;13152;16;;0
.cr;13152;1;;1
..mcr;13153;1;;1
..enr;13154;1;;1
..menr;13155;1;;1
..fuf;13156;1;;1
..nfemr;13157;1;;1
..femr;13158;1;;1
..aemn;13163;5;;1
...rppiosr;13168;24;;0
.curcs;13168;1;;1
..ccacs;13169;1;;1
..ccts;13170;1;;1
..iourcs;13176;1;;1
..iocacs;13177;1;;1
..iocts;13178;1;;1
..murcs;13184;1;;1
..mcacs;13185;1;;1
..mcts;13186;1;;1
...tlppl1;13192;32;;0
.dw1;13192;32;;1
...tlppl2;13224;32;;0
.dw2;13224;32;;1
...tlppl3;13256;32;;0
.dw3;13256;32;;1
...tlppl4;13288;32;;0
.dw4;13288;32;;1
...ues;13320;32;;0
.te;13320;1;;1
..dlpe;13324;1;;1
..sde;13325;1;;1
..pt;13332;1;;1
..fcpe;13333;1;;1
..ct;13334;1;;1
..ca;13335;1;;1
..uc;13336;1;;1
..ro;13337;1;;1
..mt;13338;1;;1
..ee;13339;1;;1
..ure;13340;1;;1
..avs;13341;1;;1
..uies;13342;1;;1
..mcbtlps;13343;1;;1
..aebs;13344;1;;1
..tlppbes;13345;1;;1
..ptlpebs;13346;1;;1
...pciests1;13352;32;;0
..pciests2;13384;32;;0
....port2.cfg.aecc;13416;16;;0
.fep;13416;5;;1
..egc;13421;1;;1
..ege;13422;1;;1
..ecc;13423;1;;1
..ece;13424;1;;1
..tlpplp;13427;1;;1
..ctphlc;13428;1;;1
...bwchgdbug;13432;32;;0
.lwcc;13432;8;;1
..lscc;13440;8;;1
..lwmc;13448;8;;1
..lsmc;13456;8;;1
...ces;13464;16;;0
.re;13464;1;;1
..bt;13470;1;;1
..bd;13471;1;;1
..rnr;13472;1;;1
..rtt;13476;1;;1
..anfes;13477;1;;1
..cies;13478;1;;1
..hlos;13479;1;;1
...dpcsr;13496;16;;0
.dpcts;13496;1;;1
..dpctr;13497;2;;1
..dpcis;13499;1;;1
..dpcrpb;13500;1;;1
..dpcte;13501;2;;1
..rppiofep;13504;5;;1
...esid;13512;32;;0
.ecsid;13512;16;;1
..efnfsid;13528;16;;1
...hl_dw1;13544;32;;0
.dw1;13544;32;;1
...hl_dw2;13576;32;;0
.dw2;13576;32;;1
...hl_dw3;13608;32;;0
.dw3;13608;32;;1
...hl_dw4;13640;32;;0
.dw4;13640;32;;1
...lnkdbug;13672;24;;0
.rrdnc;13672;4;;1
..rdirc;13676;4;;1
..rtlpcrcec;13680;4;;1
..nrtlpc;13684;4;;1
..lwcf;13688;2;;1
..scf;13690;2;;1
..ltf;13692;2;;1
...pciealc;13696;32;;0
.g3skposl;13696;9;;1
..acknakgh;13705;1;;1
..lpadllpgd;13706;1;;1
..clg3fe;13712;4;;1
..pdsp;13716;1;;1
..rtd3pdsp;13717;1;;1
..rrptlpc;13718;1;;1
..ssrrs;13719;1;;1
..ssrld;13720;1;;1
..blkdqdasd;13721;1;;1
..blkdqda;13722;1;;1
..blkpapc;13723;1;;1
..illrcld;13724;1;;1
..itlrcld;13725;1;;1
..dpchserm;13726;1;;1
..cssaif;13727;1;;1
...recdbug;13728;32;;0
.cree0;13728;4;;1
..cree1;13732;4;;1
..cree2;13736;4;;1
..cree3;13740;4;;1
..cree4;13744;4;;1
..cree5;13748;4;;1
..cree6;13752;4;;1
..cree7;13756;4;;1
...res;13760;16;;0
.cr;13760;1;;1
..mcr;13761;1;;1
..enr;13762;1;;1
..menr;13763;1;;1
..fuf;13764;1;;1
..nfemr;13765;1;;1
..femr;13766;1;;1
..aemn;13771;5;;1
...rppiosr;13776;24;;0
.curcs;13776;1;;1
..ccacs;13777;1;;1
..ccts;13778;1;;1
..iourcs;13784;1;;1
..iocacs;13785;1;;1
..iocts;13786;1;;1
..murcs;13792;1;;1
..mcacs;13793;1;;1
..mcts;13794;1;;1
...tlppl1;13800;32;;0
.dw1;13800;32;;1
...tlppl2;13832;32;;0
.dw2;13832;32;;1
...tlppl3;13864;32;;0
.dw3;13864;32;;1
...tlppl4;13896;32;;0
.dw4;13896;32;;1
...ues;13928;32;;0
.te;13928;1;;1
..dlpe;13932;1;;1
..sde;13933;1;;1
..pt;13940;1;;1
..fcpe;13941;1;;1
..ct;13942;1;;1
..ca;13943;1;;1
..uc;13944;1;;1
..ro;13945;1;;1
..mt;13946;1;;1
..ee;13947;1;;1
..ure;13948;1;;1
..avs;13949;1;;1
..uies;13950;1;;1
..mcbtlps;13951;1;;1
..aebs;13952;1;;1
..tlppbes;13953;1;;1
..ptlpebs;13954;1;;1
...pciests1;13960;32;;0
..pciests2;13992;32;;0
....port3.cfg.aecc;14024;16;;0
.fep;14024;5;;1
..egc;14029;1;;1
..ege;14030;1;;1
..ecc;14031;1;;1
..ece;14032;1;;1
..tlpplp;14035;1;;1
..ctphlc;14036;1;;1
...bwchgdbug;14040;32;;0
.lwcc;14040;8;;1
..lscc;14048;8;;1
..lwmc;14056;8;;1
..lsmc;14064;8;;1
...ces;14072;16;;0
.re;14072;1;;1
..bt;14078;1;;1
..bd;14079;1;;1
..rnr;14080;1;;1
..rtt;14084;1;;1
..anfes;14085;1;;1
..cies;14086;1;;1
..hlos;14087;1;;1
...dpcsr;14104;16;;0
.dpcts;14104;1;;1
..dpctr;14105;2;;1
..dpcis;14107;1;;1
..dpcrpb;14108;1;;1
..dpcte;14109;2;;1
..rppiofep;14112;5;;1
...esid;14120;32;;0
.ecsid;14120;16;;1
..efnfsid;14136;16;;1
...hl_dw1;14152;32;;0
.dw1;14152;32;;1
...hl_dw2;14184;32;;0
.dw2;14184;32;;1
...hl_dw3;14216;32;;0
.dw3;14216;32;;1
...hl_dw4;14248;32;;0
.dw4;14248;32;;1
...lnkdbug;14280;24;;0
.rrdnc;14280;4;;1
..rdirc;14284;4;;1
..rtlpcrcec;14288;4;;1
..nrtlpc;14292;4;;1
..lwcf;14296;2;;1
..scf;14298;2;;1
..ltf;14300;2;;1
...pciealc;14304;32;;0
.g3skposl;14304;9;;1
..acknakgh;14313;1;;1
..lpadllpgd;14314;1;;1
..clg3fe;14320;4;;1
..pdsp;14324;1;;1
..rtd3pdsp;14325;1;;1
..rrptlpc;14326;1;;1
..ssrrs;14327;1;;1
..ssrld;14328;1;;1
..blkdqdasd;14329;1;;1
..blkdqda;14330;1;;1
..blkpapc;14331;1;;1
..illrcld;14332;1;;1
..itlrcld;14333;1;;1
..dpchserm;14334;1;;1
..cssaif;14335;1;;1
...recdbug;14336;32;;0
.cree0;14336;4;;1
..cree1;14340;4;;1
..cree2;14344;4;;1
..cree3;14348;4;;1
..cree4;14352;4;;1
..cree5;14356;4;;1
..cree6;14360;4;;1
..cree7;14364;4;;1
...res;14368;16;;0
.cr;14368;1;;1
..mcr;14369;1;;1
..enr;14370;1;;1
..menr;14371;1;;1
..fuf;14372;1;;1
..nfemr;14373;1;;1
..femr;14374;1;;1
..aemn;14379;5;;1
...rppiosr;14384;24;;0
.curcs;14384;1;;1
..ccacs;14385;1;;1
..ccts;14386;1;;1
..iourcs;14392;1;;1
..iocacs;14393;1;;1
..iocts;14394;1;;1
..murcs;14400;1;;1
..mcacs;14401;1;;1
..mcts;14402;1;;1
...tlppl1;14408;32;;0
.dw1;14408;32;;1
...tlppl2;14440;32;;0
.dw2;14440;32;;1
...tlppl3;14472;32;;0
.dw3;14472;32;;1
...tlppl4;14504;32;;0
.dw4;14504;32;;1
...ues;14536;32;;0
.te;14536;1;;1
..dlpe;14540;1;;1
..sde;14541;1;;1
..pt;14548;1;;1
..fcpe;14549;1;;1
..ct;14550;1;;1
..ca;14551;1;;1
..uc;14552;1;;1
..ro;14553;1;;1
..mt;14554;1;;1
..ee;14555;1;;1
..ure;14556;1;;1
..avs;14557;1;;1
..uies;14558;1;;1
..mcbtlps;14559;1;;1
..aebs;14560;1;;1
..tlppbes;14561;1;;1
..ptlpebs;14562;1;;1
...pciests1;14568;32;;0
..pciests2;14600;32;;0
....completion_bit6;198;1;;0
...pcie5.port0.cfg.aecc;14632;16;;0
.fep;14632;5;;1
..egc;14637;1;;1
..ege;14638;1;;1
..ecc;14639;1;;1
..ece;14640;1;;1
..tlpplp;14643;1;;1
..ctphlc;14644;1;;1
...bwchgdbug;14648;32;;0
.lwcc;14648;8;;1
..lscc;14656;8;;1
..lwmc;14664;8;;1
..lsmc;14672;8;;1
...ces;14680;16;;0
.re;14680;1;;1
..bt;14686;1;;1
..bd;14687;1;;1
..rnr;14688;1;;1
..rtt;14692;1;;1
..anfes;14693;1;;1
..cies;14694;1;;1
..hlos;14695;1;;1
...dpcsr;14712;16;;0
.dpcts;14712;1;;1
..dpctr;14713;2;;1
..dpcis;14715;1;;1
..dpcrpb;14716;1;;1
..dpcte;14717;2;;1
..rppiofep;14720;5;;1
...esid;14728;32;;0
.ecsid;14728;16;;1
..efnfsid;14744;16;;1
...hl_dw1;14760;32;;0
.dw1;14760;32;;1
...hl_dw2;14792;32;;0
.dw2;14792;32;;1
...hl_dw3;14824;32;;0
.dw3;14824;32;;1
...hl_dw4;14856;32;;0
.dw4;14856;32;;1
...lnkdbug;14888;24;;0
.rrdnc;14888;4;;1
..rdirc;14892;4;;1
..rtlpcrcec;14896;4;;1
..nrtlpc;14900;4;;1
..lwcf;14904;2;;1
..scf;14906;2;;1
..ltf;14908;2;;1
...pciealc;14912;32;;0
.g3skposl;14912;9;;1
..acknakgh;14921;1;;1
..lpadllpgd;14922;1;;1
..clg3fe;14928;4;;1
..pdsp;14932;1;;1
..rtd3pdsp;14933;1;;1
..rrptlpc;14934;1;;1
..ssrrs;14935;1;;1
..ssrld;14936;1;;1
..blkdqdasd;14937;1;;1
..blkdqda;14938;1;;1
..blkpapc;14939;1;;1
..illrcld;14940;1;;1
..itlrcld;14941;1;;1
..dpchserm;14942;1;;1
..cssaif;14943;1;;1
...recdbug;14944;32;;0
.cree0;14944;4;;1
..cree1;14948;4;;1
..cree2;14952;4;;1
..cree3;14956;4;;1
..cree4;14960;4;;1
..cree5;14964;4;;1
..cree6;14968;4;;1
..cree7;14972;4;;1
...res;14976;16;;0
.cr;14976;1;;1
..mcr;14977;1;;1
..enr;14978;1;;1
..menr;14979;1;;1
..fuf;14980;1;;1
..nfemr;14981;1;;1
..femr;14982;1;;1
..aemn;14987;5;;1
...rppiosr;14992;24;;0
.curcs;14992;1;;1
..ccacs;14993;1;;1
..ccts;14994;1;;1
..iourcs;15000;1;;1
..iocacs;15001;1;;1
..iocts;15002;1;;1
..murcs;15008;1;;1
..mcacs;15009;1;;1
..mcts;15010;1;;1
...tlppl1;15016;32;;0
.dw1;15016;32;;1
...tlppl2;15048;32;;0
.dw2;15048;32;;1
...tlppl3;15080;32;;0
.dw3;15080;32;;1
...tlppl4;15112;32;;0
.dw4;15112;32;;1
...ues;15144;32;;0
.te;15144;1;;1
..dlpe;15148;1;;1
..sde;15149;1;;1
..pt;15156;1;;1
..fcpe;15157;1;;1
..ct;15158;1;;1
..ca;15159;1;;1
..uc;15160;1;;1
..ro;15161;1;;1
..mt;15162;1;;1
..ee;15163;1;;1
..ure;15164;1;;1
..avs;15165;1;;1
..uies;15166;1;;1
..mcbtlps;15167;1;;1
..aebs;15168;1;;1
..tlppbes;15169;1;;1
..ptlpebs;15170;1;;1
...pciests1;15176;32;;0
..pciests2;15208;32;;0
....port1.cfg.aecc;15240;16;;0
.fep;15240;5;;1
..egc;15245;1;;1
..ege;15246;1;;1
..ecc;15247;1;;1
..ece;15248;1;;1
..tlpplp;15251;1;;1
..ctphlc;15252;1;;1
...bwchgdbug;15256;32;;0
.lwcc;15256;8;;1
..lscc;15264;8;;1
..lwmc;15272;8;;1
..lsmc;15280;8;;1
...ces;15288;16;;0
.re;15288;1;;1
..bt;15294;1;;1
..bd;15295;1;;1
..rnr;15296;1;;1
..rtt;15300;1;;1
..anfes;15301;1;;1
..cies;15302;1;;1
..hlos;15303;1;;1
...dpcsr;15320;16;;0
.dpcts;15320;1;;1
..dpctr;15321;2;;1
..dpcis;15323;1;;1
..dpcrpb;15324;1;;1
..dpcte;15325;2;;1
..rppiofep;15328;5;;1
...esid;15336;32;;0
.ecsid;15336;16;;1
..efnfsid;15352;16;;1
...hl_dw1;15368;32;;0
.dw1;15368;32;;1
...hl_dw2;15400;32;;0
.dw2;15400;32;;1
...hl_dw3;15432;32;;0
.dw3;15432;32;;1
...hl_dw4;15464;32;;0
.dw4;15464;32;;1
...lnkdbug;15496;24;;0
.rrdnc;15496;4;;1
..rdirc;15500;4;;1
..rtlpcrcec;15504;4;;1
..nrtlpc;15508;4;;1
..lwcf;15512;2;;1
..scf;15514;2;;1
..ltf;15516;2;;1
...pciealc;15520;32;;0
.g3skposl;15520;9;;1
..acknakgh;15529;1;;1
..lpadllpgd;15530;1;;1
..clg3fe;15536;4;;1
..pdsp;15540;1;;1
..rtd3pdsp;15541;1;;1
..rrptlpc;15542;1;;1
..ssrrs;15543;1;;1
..ssrld;15544;1;;1
..blkdqdasd;15545;1;;1
..blkdqda;15546;1;;1
..blkpapc;15547;1;;1
..illrcld;15548;1;;1
..itlrcld;15549;1;;1
..dpchserm;15550;1;;1
..cssaif;15551;1;;1
...recdbug;15552;32;;0
.cree0;15552;4;;1
..cree1;15556;4;;1
..cree2;15560;4;;1
..cree3;15564;4;;1
..cree4;15568;4;;1
..cree5;15572;4;;1
..cree6;15576;4;;1
..cree7;15580;4;;1
...res;15584;16;;0
.cr;15584;1;;1
..mcr;15585;1;;1
..enr;15586;1;;1
..menr;15587;1;;1
..fuf;15588;1;;1
..nfemr;15589;1;;1
..femr;15590;1;;1
..aemn;15595;5;;1
...rppiosr;15600;24;;0
.curcs;15600;1;;1
..ccacs;15601;1;;1
..ccts;15602;1;;1
..iourcs;15608;1;;1
..iocacs;15609;1;;1
..iocts;15610;1;;1
..murcs;15616;1;;1
..mcacs;15617;1;;1
..mcts;15618;1;;1
...tlppl1;15624;32;;0
.dw1;15624;32;;1
...tlppl2;15656;32;;0
.dw2;15656;32;;1
...tlppl3;15688;32;;0
.dw3;15688;32;;1
...tlppl4;15720;32;;0
.dw4;15720;32;;1
...ues;15752;32;;0
.te;15752;1;;1
..dlpe;15756;1;;1
..sde;15757;1;;1
..pt;15764;1;;1
..fcpe;15765;1;;1
..ct;15766;1;;1
..ca;15767;1;;1
..uc;15768;1;;1
..ro;15769;1;;1
..mt;15770;1;;1
..ee;15771;1;;1
..ure;15772;1;;1
..avs;15773;1;;1
..uies;15774;1;;1
..mcbtlps;15775;1;;1
..aebs;15776;1;;1
..tlppbes;15777;1;;1
..ptlpebs;15778;1;;1
...pciests1;15784;32;;0
..pciests2;15816;32;;0
....port2.cfg.aecc;15848;16;;0
.fep;15848;5;;1
..egc;15853;1;;1
..ege;15854;1;;1
..ecc;15855;1;;1
..ece;15856;1;;1
..tlpplp;15859;1;;1
..ctphlc;15860;1;;1
...bwchgdbug;15864;32;;0
.lwcc;15864;8;;1
..lscc;15872;8;;1
..lwmc;15880;8;;1
..lsmc;15888;8;;1
...ces;15896;16;;0
.re;15896;1;;1
..bt;15902;1;;1
..bd;15903;1;;1
..rnr;15904;1;;1
..rtt;15908;1;;1
..anfes;15909;1;;1
..cies;15910;1;;1
..hlos;15911;1;;1
...dpcsr;15928;16;;0
.dpcts;15928;1;;1
..dpctr;15929;2;;1
..dpcis;15931;1;;1
..dpcrpb;15932;1;;1
..dpcte;15933;2;;1
..rppiofep;15936;5;;1
...esid;15944;32;;0
.ecsid;15944;16;;1
..efnfsid;15960;16;;1
...hl_dw1;15976;32;;0
.dw1;15976;32;;1
...hl_dw2;16008;32;;0
.dw2;16008;32;;1
...hl_dw3;16040;32;;0
.dw3;16040;32;;1
...hl_dw4;16072;32;;0
.dw4;16072;32;;1
...lnkdbug;16104;24;;0
.rrdnc;16104;4;;1
..rdirc;16108;4;;1
..rtlpcrcec;16112;4;;1
..nrtlpc;16116;4;;1
..lwcf;16120;2;;1
..scf;16122;2;;1
..ltf;16124;2;;1
...pciealc;16128;32;;0
.g3skposl;16128;9;;1
..acknakgh;16137;1;;1
..lpadllpgd;16138;1;;1
..clg3fe;16144;4;;1
..pdsp;16148;1;;1
..rtd3pdsp;16149;1;;1
..rrptlpc;16150;1;;1
..ssrrs;16151;1;;1
..ssrld;16152;1;;1
..blkdqdasd;16153;1;;1
..blkdqda;16154;1;;1
..blkpapc;16155;1;;1
..illrcld;16156;1;;1
..itlrcld;16157;1;;1
..dpchserm;16158;1;;1
..cssaif;16159;1;;1
...recdbug;16160;32;;0
.cree0;16160;4;;1
..cree1;16164;4;;1
..cree2;16168;4;;1
..cree3;16172;4;;1
..cree4;16176;4;;1
..cree5;16180;4;;1
..cree6;16184;4;;1
..cree7;16188;4;;1
...res;16192;16;;0
.cr;16192;1;;1
..mcr;16193;1;;1
..enr;16194;1;;1
..menr;16195;1;;1
..fuf;16196;1;;1
..nfemr;16197;1;;1
..femr;16198;1;;1
..aemn;16203;5;;1
...rppiosr;16208;24;;0
.curcs;16208;1;;1
..ccacs;16209;1;;1
..ccts;16210;1;;1
..iourcs;16216;1;;1
..iocacs;16217;1;;1
..iocts;16218;1;;1
..murcs;16224;1;;1
..mcacs;16225;1;;1
..mcts;16226;1;;1
...tlppl1;16232;32;;0
.dw1;16232;32;;1
...tlppl2;16264;32;;0
.dw2;16264;32;;1
...tlppl3;16296;32;;0
.dw3;16296;32;;1
...tlppl4;16328;32;;0
.dw4;16328;32;;1
...ues;16360;32;;0
.te;16360;1;;1
..dlpe;16364;1;;1
..sde;16365;1;;1
..pt;16372;1;;1
..fcpe;16373;1;;1
..ct;16374;1;;1
..ca;16375;1;;1
..uc;16376;1;;1
..ro;16377;1;;1
..mt;16378;1;;1
..ee;16379;1;;1
..ure;16380;1;;1
..avs;16381;1;;1
..uies;16382;1;;1
..mcbtlps;16383;1;;1
..aebs;16384;1;;1
..tlppbes;16385;1;;1
..ptlpebs;16386;1;;1
...pciests1;16392;32;;0
..pciests2;16424;32;;0
....port3.cfg.aecc;16456;16;;0
.fep;16456;5;;1
..egc;16461;1;;1
..ege;16462;1;;1
..ecc;16463;1;;1
..ece;16464;1;;1
..tlpplp;16467;1;;1
..ctphlc;16468;1;;1
...bwchgdbug;16472;32;;0
.lwcc;16472;8;;1
..lscc;16480;8;;1
..lwmc;16488;8;;1
..lsmc;16496;8;;1
...ces;16504;16;;0
.re;16504;1;;1
..bt;16510;1;;1
..bd;16511;1;;1
..rnr;16512;1;;1
..rtt;16516;1;;1
..anfes;16517;1;;1
..cies;16518;1;;1
..hlos;16519;1;;1
...dpcsr;16536;16;;0
.dpcts;16536;1;;1
..dpctr;16537;2;;1
..dpcis;16539;1;;1
..dpcrpb;16540;1;;1
..dpcte;16541;2;;1
..rppiofep;16544;5;;1
...esid;16552;32;;0
.ecsid;16552;16;;1
..efnfsid;16568;16;;1
...hl_dw1;16584;32;;0
.dw1;16584;32;;1
...hl_dw2;16616;32;;0
.dw2;16616;32;;1
...hl_dw3;16648;32;;0
.dw3;16648;32;;1
...hl_dw4;16680;32;;0
.dw4;16680;32;;1
...lnkdbug;16712;24;;0
.rrdnc;16712;4;;1
..rdirc;16716;4;;1
..rtlpcrcec;16720;4;;1
..nrtlpc;16724;4;;1
..lwcf;16728;2;;1
..scf;16730;2;;1
..ltf;16732;2;;1
...pciealc;16736;32;;0
.g3skposl;16736;9;;1
..acknakgh;16745;1;;1
..lpadllpgd;16746;1;;1
..clg3fe;16752;4;;1
..pdsp;16756;1;;1
..rtd3pdsp;16757;1;;1
..rrptlpc;16758;1;;1
..ssrrs;16759;1;;1
..ssrld;16760;1;;1
..blkdqdasd;16761;1;;1
..blkdqda;16762;1;;1
..blkpapc;16763;1;;1
..illrcld;16764;1;;1
..itlrcld;16765;1;;1
..dpchserm;16766;1;;1
..cssaif;16767;1;;1
...recdbug;16768;32;;0
.cree0;16768;4;;1
..cree1;16772;4;;1
..cree2;16776;4;;1
..cree3;16780;4;;1
..cree4;16784;4;;1
..cree5;16788;4;;1
..cree6;16792;4;;1
..cree7;16796;4;;1
...res;16800;16;;0
.cr;16800;1;;1
..mcr;16801;1;;1
..enr;16802;1;;1
..menr;16803;1;;1
..fuf;16804;1;;1
..nfemr;16805;1;;1
..femr;16806;1;;1
..aemn;16811;5;;1
...rppiosr;16816;24;;0
.curcs;16816;1;;1
..ccacs;16817;1;;1
..ccts;16818;1;;1
..iourcs;16824;1;;1
..iocacs;16825;1;;1
..iocts;16826;1;;1
..murcs;16832;1;;1
..mcacs;16833;1;;1
..mcts;16834;1;;1
...tlppl1;16840;32;;0
.dw1;16840;32;;1
...tlppl2;16872;32;;0
.dw2;16872;32;;1
...tlppl3;16904;32;;0
.dw3;16904;32;;1
...tlppl4;16936;32;;0
.dw4;16936;32;;1
...ues;16968;32;;0
.te;16968;1;;1
..dlpe;16972;1;;1
..sde;16973;1;;1
..pt;16980;1;;1
..fcpe;16981;1;;1
..ct;16982;1;;1
..ca;16983;1;;1
..uc;16984;1;;1
..ro;16985;1;;1
..mt;16986;1;;1
..ee;16987;1;;1
..ure;16988;1;;1
..avs;16989;1;;1
..uies;16990;1;;1
..mcbtlps;16991;1;;1
..aebs;16992;1;;1
..tlppbes;16993;1;;1
..ptlpebs;16994;1;;1
...pciests1;17000;32;;0
..pciests2;17032;32;;0
....completion_bit7;199;1;;0
...pcie6.port0.cfg.aecc;17064;16;;0
.fep;17064;5;;1
..egc;17069;1;;1
..ege;17070;1;;1
..ecc;17071;1;;1
..ece;17072;1;;1
..tlpplp;17075;1;;1
..ctphlc;17076;1;;1
...bwchgdbug;17080;32;;0
.lwcc;17080;8;;1
..lscc;17088;8;;1
..lwmc;17096;8;;1
..lsmc;17104;8;;1
...ces;17112;16;;0
.re;17112;1;;1
..bt;17118;1;;1
..bd;17119;1;;1
..rnr;17120;1;;1
..rtt;17124;1;;1
..anfes;17125;1;;1
..cies;17126;1;;1
..hlos;17127;1;;1
...dpcsr;17144;16;;0
.dpcts;17144;1;;1
..dpctr;17145;2;;1
..dpcis;17147;1;;1
..dpcrpb;17148;1;;1
..dpcte;17149;2;;1
..rppiofep;17152;5;;1
...esid;17160;32;;0
.ecsid;17160;16;;1
..efnfsid;17176;16;;1
...hl_dw1;17192;32;;0
.dw1;17192;32;;1
...hl_dw2;17224;32;;0
.dw2;17224;32;;1
...hl_dw3;17256;32;;0
.dw3;17256;32;;1
...hl_dw4;17288;32;;0
.dw4;17288;32;;1
...lnkdbug;17320;24;;0
.rrdnc;17320;4;;1
..rdirc;17324;4;;1
..rtlpcrcec;17328;4;;1
..nrtlpc;17332;4;;1
..lwcf;17336;2;;1
..scf;17338;2;;1
..ltf;17340;2;;1
...pciealc;17344;32;;0
.g3skposl;17344;9;;1
..acknakgh;17353;1;;1
..lpadllpgd;17354;1;;1
..clg3fe;17360;4;;1
..pdsp;17364;1;;1
..rtd3pdsp;17365;1;;1
..rrptlpc;17366;1;;1
..ssrrs;17367;1;;1
..ssrld;17368;1;;1
..blkdqdasd;17369;1;;1
..blkdqda;17370;1;;1
..blkpapc;17371;1;;1
..illrcld;17372;1;;1
..itlrcld;17373;1;;1
..dpchserm;17374;1;;1
..cssaif;17375;1;;1
...recdbug;17376;32;;0
.cree0;17376;4;;1
..cree1;17380;4;;1
..cree2;17384;4;;1
..cree3;17388;4;;1
..cree4;17392;4;;1
..cree5;17396;4;;1
..cree6;17400;4;;1
..cree7;17404;4;;1
...res;17408;16;;0
.cr;17408;1;;1
..mcr;17409;1;;1
..enr;17410;1;;1
